price,postal_code,longitude,latitude,region,province,municipality,crime_rate,population_km,prosperity_index,type_of_property,subtype_of_property,state_of_the_building,number_of_rooms,living_area,fully_equipped_kitchen,furnished,open_fire,number_of_facades,swimming_pool,crimes,ext_area
419000,8211,51.117200223533914,3.093794529125806,région flamande,flandre occidentale (la),zedelgem,8.908780903665814,386.748563285138,110.0,house,house,good,4,190.0,1,0.0,0,4.0,0.0,209.0,225.0
565000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,2,71.0,1,0.0,0,2.0,0.0,803.0,0.0
669900,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,mixed_use_building,renovation,6,216.0,0,0.0,0,2.0,0.0,20886.0,0.0
249000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,apartment,apartment,good,2,84.0,0,0.0,0,2.0,0.0,6381.0,2.0
199000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,apartment,apartment,good,2,85.0,0,0.0,0,2.0,0.0,6381.0,16.0
179000,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,ground_floor,renovation,2,84.0,0,0.0,0,2.0,0.0,20886.0,0.0
495000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,duplex,excellent,2,108.0,0,0.0,0,2.0,0.0,12242.0,0.0
249000,4680,50.71149221666199,5.611734922005852,région wallonne,liège,oupeye,18.87891854096259,713.304490631793,94.0,house,house,good,3,100.0,0,0.0,0,3.0,0.0,486.0,98.0
585000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,110.0,0,0.0,0,2.0,0.0,12242.0,0.0
297000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,apartment,apartment,renovation,4,184.0,0,0.0,0,3.0,0.0,14317.0,0.0
810429,9041,51.103064477304066,3.772807392554319,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,good,3,174.0,1,0.0,0,2.0,0.0,12242.0,0.0
274900,8600,51.0547539517997,2.8727490452451248,région flamande,flandre occidentale (la),diksmuide,11.667053633619688,114.291383174712,97.0,house,town_house,excellent,3,141.0,0,0.0,0,2.0,0.0,201.0,110.0
1365000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,house,house,good,3,155.0,1,0.0,0,2.0,0.0,803.0,0.0
175000,4470,50.59670713269878,5.360581366085947,région wallonne,liège,saint-georges-sur-meuse,19.778699861687414,345.476720603085,98.0,house,house,renovation,2,95.0,0,0.0,0,3.0,0.0,143.0,120.0
145000,5500,50.228545842808934,4.90622118525634,région wallonne,namur,dinant,27.76110444177671,133.216923119072,89.0,house,apartment_block,good,3,138.0,0,0.0,0,2.0,0.0,370.0,0.0
245000,5300,50.470976974644394,5.045737027703342,région wallonne,namur,andenne,19.867314719551565,327.336613744712,94.0,house,house,renovation,3,95.0,0,0.0,0,4.0,0.0,560.0,0.0
135000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,flat_studio,excellent,0,34.0,0,1.0,0,2.0,0.0,396.0,0.0
345000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,house,house,renovation,6,330.0,0,0.0,0,2.0,0.0,1700.0,0.0
230000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,renovation,2,99.0,0,0.0,0,2.0,0.0,2330.0,2.0
230000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,good,2,85.0,0,0.0,0,2.0,0.0,2330.0,7.0
295000,2600,51.19213330584189,4.431973220636266,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,92.0,0,0.0,0,2.0,0.0,20886.0,6.0
1650000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,125.0,0,1.0,0,3.0,0.0,803.0,0.0
245000,8870,50.91131070183646,3.2046318970732175,région flamande,flandre occidentale (la),izegem,19.57094467444486,1140.12097289335,100.0,house,house,renovation,3,246.0,0,0.0,0,4.0,0.0,572.0,0.0
280000,2500,51.13160180554329,4.561792200549251,région flamande,antwerpen,lier,22.63805286574195,766.455002592227,109.0,apartment,duplex,excellent,4,107.0,0,0.0,0,2.0,0.0,865.0,3.0
150000,6180,50.46129976005874,4.371924010502227,région wallonne,hainaut (le),courcelles,24.82688196062163,703.808399174017,85.0,house,house,good,2,140.0,0,0.0,0,2.0,0.0,778.0,0.0
385000,3270,50.97091251522217,4.977675317891447,région flamande,brabant flamand (le),scherpenheuvel-zichem,9.791258697554268,469.25040293244297,109.0,house,house,excellent,3,110.0,0,0.0,0,4.0,0.0,235.0,80.0
99000,8450,51.23671218246712,2.9773784952722453,région flamande,flandre occidentale (la),bredene,24.642464246424645,1275.61393130391,106.0,apartment,apartment,good,0,35.0,0,0.0,0,2.0,0.0,448.0,0.0
379000,2100,51.215898155997046,4.46823712928013,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,exceptional_property,good,4,186.0,0,0.0,0,2.0,0.0,20886.0,24.0
524987,9800,50.98786919100002,3.5164337686649905,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,house,house,good,4,213.0,0,0.0,0,3.0,0.0,714.0,0.0
299000,8870,50.91131070183646,3.2046318970732175,région flamande,flandre occidentale (la),izegem,19.57094467444486,1140.12097289335,100.0,house,house,good,4,273.0,0,0.0,0,4.0,0.0,572.0,0.0
296900,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,apartment,apartment,good,2,90.0,0,0.0,0,2.0,0.0,1244.0,20.0
285000,2230,51.052403764130105,4.899473338402746,région flamande,antwerpen,herselt,9.704811969268095,283.319882735585,108.0,house,house,good,3,121.0,0,0.0,0,2.0,0.0,144.0,0.0
1295000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,3,118.0,1,1.0,0,2.0,0.0,803.0,0.0
370000,1800,50.93012891009888,4.428578360497885,région flamande,brabant flamand (le),vilvoorde,22.742122457582465,2199.23242639698,92.0,house,house,good,4,123.0,1,0.0,0,2.0,0.0,1079.0,50.0
194000,5300,50.470976974644394,5.045737027703342,région wallonne,namur,andenne,19.867314719551565,327.336613744712,94.0,apartment,apartment,good,1,85.0,1,0.0,0,4.0,0.0,560.0,8.0
30000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,apartment,apartment,excellent,2,94.0,0,0.0,0,2.0,0.0,14317.0,1.0
85000,3000,50.85734711667344,4.691098755030863,région flamande,brabant flamand (le),leuven,41.60216904306358,1808.58488079449,114.0,apartment,flat_studio,good,1,17.0,0,1.0,0,2.0,0.0,4327.0,0.0
235000,2950,51.33395441181101,4.443787769978329,région flamande,antwerpen,kapellen,15.693614570585272,746.375877922544,129.0,apartment,apartment,good,2,134.0,0,0.0,0,3.0,0.0,436.0,0.0
299000,9300,50.941780843882924,4.047007532896995,région flamande,flandre orientale (la),aalst,18.682345183801306,1156.87598097508,105.0,apartment,apartment,good,2,116.0,0,0.0,0,2.0,0.0,1700.0,7.0
299000,8470,51.1562401145374,2.9597453837462373,région flamande,flandre occidentale (la),gistel,11.515844495262986,285.806435514059,104.0,house,house,good,3,126.0,0,0.0,0,4.0,0.0,141.0,470.0
409000,9050,51.03750198876654,3.7710482317047225,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,excellent,3,118.0,0,0.0,0,2.0,0.0,12242.0,20.0
189000,8434,51.15486680637328,2.7761610348929397,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,house,house,excellent,3,78.0,0,0.0,0,3.0,0.0,396.0,0.0
265000,2300,51.3289645417869,4.940164879461028,région flamande,antwerpen,turnhout,26.297431561145757,834.13599416103,93.0,apartment,ground_floor,excellent,2,91.0,0,0.0,0,2.0,0.0,1244.0,10.0
315000,8660,51.0704142079429,2.5945876048058936,région flamande,flandre occidentale (la),de panne,26.041194084021416,413.892533278804,107.0,house,house,good,5,185.0,1,0.0,0,3.0,0.0,287.0,0.0
405000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,1,42.0,1,0.0,0,2.0,0.0,803.0,0.0
180000,7331,50.48388325647103,3.841110674109011,région wallonne,hainaut (le),saint-ghislain,19.28989596933833,336.373716511774,95.0,house,house,renovation,3,192.0,0,0.0,0,4.0,0.0,458.0,1500.0
300000,9700,50.848018865686875,3.611088262898648,région flamande,flandre orientale (la),oudenaarde,17.27723075041282,474.49818900051304,110.0,apartment,apartment,excellent,2,89.0,1,0.0,0,2.0,0.0,565.0,8.0
498500,2550,51.128476784411255,4.44113168462789,région flamande,antwerpen,kontich,18.992301664131286,911.455461138355,126.0,house,house,good,3,203.0,0,0.0,1,4.0,0.0,412.0,0.0
1190000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,2,96.0,0,1.0,0,2.0,0.0,803.0,10.0
260000,7911,50.685314316780754,3.628571814619295,région wallonne,hainaut (le),frasnes-lez-anvaing,11.455414537662765,107.51035972271701,101.0,house,house,excellent,3,180.0,0,0.0,0,4.0,0.0,139.0,400.0
310000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,apartment,ground_floor,good,3,120.0,0,0.0,0,2.0,0.0,6381.0,62.0
235000,3560,50.99602445645074,5.199884737277817,région flamande,limbourg (le),lummen,10.639686684073109,285.291551951033,110.0,house,mixed_use_building,renovation,2,127.0,0,0.0,0,4.0,0.0,163.0,0.0
560000,3000,50.85734711667344,4.691098755030863,région flamande,brabant flamand (le),leuven,41.60216904306358,1808.58488079449,114.0,apartment,apartment,excellent,3,100.0,0,0.0,0,2.0,0.0,4327.0,16.0
289900,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,triplex,good,3,174.0,0,0.0,0,2.0,0.0,20886.0,12.0
275000,1140,50.87001921742844,4.408236007087518,région de bruxelles-capitale,région de bruxelles-capitale,evere,28.09833311226069,8826.439120907431,73.0,apartment,flat_studio,excellent,1,44.0,0,1.0,0,2.0,0.0,1271.0,9.0
145000,1932,50.86860468071333,4.444164020555327,région flamande,brabant flamand (le),zaventem,20.776529610644566,1322.81262800591,102.0,apartment,flat_studio,excellent,0,41.0,1,0.0,0,4.0,0.0,762.0,4.0
335000,8660,51.0704142079429,2.5945876048058936,région flamande,flandre occidentale (la),de panne,26.041194084021416,413.892533278804,107.0,apartment,apartment,good,2,93.0,0,0.0,0,2.0,0.0,287.0,58.0
154500,8570,50.84340914962332,3.464043077530356,région flamande,flandre occidentale (la),anzegem,11.090573012939002,357.65647647927,108.0,apartment,apartment,good,1,60.0,0,0.0,0,4.0,0.0,168.0,0.0
179000,8301,51.31166474283851,3.2588654806261412,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,1,48.0,0,0.0,0,2.0,0.0,803.0,0.0
875000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,house,villa,excellent,6,308.0,0,0.0,0,4.0,0.0,2330.0,0.0
259000,2490,51.166344406480725,5.189507620442092,région flamande,antwerpen,balen,9.820175997959444,322.287056256909,104.0,apartment,apartment,good,2,90.0,0,0.0,0,2.0,0.0,231.0,5.0
349000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,house,house,good,4,254.0,0,0.0,0,2.0,0.0,2330.0,0.0
525000,4682,50.72881647641451,5.631443900586804,région wallonne,liège,oupeye,18.87891854096259,713.304490631793,94.0,house,villa,excellent,3,160.0,1,0.0,0,4.0,0.0,486.0,614.0
449900,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,apartment_block,good,3,237.0,0,0.0,0,2.0,0.0,20886.0,0.0
185000,8400,51.204054302137884,2.920364240174513,région flamande,flandre occidentale (la),oostende,32.0998539663296,1772.3684232052299,99.0,apartment,apartment,excellent,1,75.0,0,0.0,0,2.0,0.0,2330.0,0.0
189000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,flat_studio,good,0,37.0,0,1.0,0,2.0,0.0,649.0,0.0
375000,4031,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,house,house,excellent,2,127.0,0,0.0,1,3.0,0.0,14317.0,0.0
219000,6032,50.382584915377535,4.409596474775443,région wallonne,hainaut (le),charleroi,50.85600180107869,1984.71493052662,72.0,house,house,good,3,130.0,0,0.0,0,3.0,0.0,10391.0,0.0
218000,4100,50.58496196593964,5.508048762890354,région wallonne,liège,seraing,37.002458531727505,1823.3599286567098,77.0,house,house,good,3,175.0,0,0.0,0,2.0,0.0,2378.0,127.0
229000,8890,50.88759693424778,3.0741597685235034,région flamande,flandre occidentale (la),moorslede,10.982306284319707,323.662428972981,99.0,house,mixed_use_building,excellent,4,310.0,0,0.0,0,2.0,0.0,126.0,0.0
449000,3360,50.82540076878983,4.757466104552368,région flamande,brabant flamand (le),bierbeek,10.442377064742738,270.344487759559,134.0,house,villa,renovation,5,205.0,0,0.0,0,4.0,0.0,110.0,15.0
370000,8800,50.94625796358603,3.1177834512642963,région flamande,flandre occidentale (la),roeselare,22.833599951706862,1097.11095990371,100.0,apartment,apartment,good,3,130.0,0,0.0,0,2.0,0.0,1513.0,0.0
100000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,apartment,apartment,good,1,45.0,0,0.0,0,2.0,0.0,14317.0,0.0
260000,2550,51.128476784411255,4.44113168462789,région flamande,antwerpen,kontich,18.992301664131286,911.455461138355,126.0,apartment,apartment,excellent,2,70.0,0,0.0,0,2.0,0.0,412.0,0.0
440000,4460,50.64214218719312,5.42914187160935,région wallonne,liège,grâce-hollogne,22.440995657968273,680.699117587327,83.0,house,house,good,5,249.0,0,0.0,0,4.0,0.0,522.0,380.0
425000,2100,51.215898155997046,4.46823712928013,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,good,4,259.0,0,0.0,0,2.0,0.0,20886.0,72.0
420000,6700,49.68523319258533,5.7415202000238965,région wallonne,luxembourg,arlon,21.846055573299264,262.979424677956,114.0,house,house,good,5,300.0,0,0.0,0,4.0,0.0,684.0,2515.0
890000,9850,51.044421243003534,3.535967009652099,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,house,house,good,4,457.0,0,0.0,0,4.0,0.0,714.0,0.0
275000,5651,50.29549130048675,4.455249275038879,région wallonne,namur,walcourt,14.676414838884376,149.341946730872,102.0,apartment,apartment,good,3,150.0,0,0.0,0,3.0,0.0,271.0,31.0
349500,1800,50.93012891009888,4.428578360497885,région flamande,brabant flamand (le),vilvoorde,22.742122457582465,2199.23242639698,92.0,house,house,good,2,105.0,1,0.0,0,2.0,0.0,1079.0,0.0
295000,4420,50.629837917805894,5.535060559845203,région wallonne,liège,saint-nicolas,24.662120779061695,3546.4469281913603,75.0,house,mixed_use_building,renovation,6,242.0,0,0.0,0,2.0,0.0,604.0,130.0
375000,9990,51.19958507615239,3.4327722449576346,région flamande,flandre orientale (la),maldegem,16.00387972841901,258.75848423830996,104.0,house,house,good,3,179.0,0,0.0,0,3.0,0.0,396.0,0.0
560000,1330,50.7122118597938,4.528024961130181,région wallonne,brabant wallon (le),rixensart,14.851056459993073,1315.25312073643,123.0,apartment,penthouse,excellent,2,134.0,0,0.0,0,3.0,0.0,343.0,15.0
340000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,67.0,0,1.0,0,2.0,0.0,649.0,0.0
235000,2610,51.16429714238415,4.387893089723031,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,excellent,2,85.0,0,0.0,0,2.0,0.0,20886.0,0.0
274000,2820,51.027021221986644,4.54466040398519,région flamande,antwerpen,bonheiden,6.859065614080497,529.412143551196,136.0,apartment,apartment,good,2,90.0,0,0.0,0,2.0,0.0,106.0,0.0
395000,8380,51.319188488680844,3.1984127435592233,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,renovation,4,510.0,0,0.0,0,2.0,0.0,3539.0,0.0
470000,7130,50.41072051574393,4.175446206829685,région wallonne,hainaut (le),binche,20.147989658553982,549.656519802482,90.0,house,villa,good,4,170.0,0,0.0,0,4.0,1.0,678.0,0.0
398000,2800,51.03007676437425,4.468101716569333,région flamande,antwerpen,mechelen,25.72973699237513,1357.59915339489,105.0,house,house,good,3,119.0,0,0.0,0,2.0,0.0,2298.0,61.0
200000,6470,50.16398541429335,4.22739285471852,région wallonne,hainaut (le),sivry-rance,17.86080886881544,66.2221476118453,91.0,house,house,good,3,150.0,0,0.0,0,3.0,0.0,87.0,0.0
95000,8420,51.29866846302454,3.0922383231618036,région flamande,flandre occidentale (la),de haan,17.534203491114955,275.627745549689,117.0,apartment,flat_studio,good,0,40.0,0,0.0,0,2.0,0.0,223.0,0.0
149000,8530,50.84348326097594,3.317611496271605,région flamande,flandre occidentale (la),harelbeke,13.643659711075442,1017.21337009688,102.0,house,house,renovation,3,129.0,0,0.0,0,3.0,0.0,408.0,0.0
479000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,good,2,72.0,0,0.0,0,2.0,0.0,803.0,5.0
299000,2500,51.13160180554329,4.561792200549251,région flamande,antwerpen,lier,22.63805286574195,766.455002592227,109.0,apartment,apartment,good,2,100.0,0,0.0,0,2.0,0.0,865.0,8.0
224000,3520,50.99193999281114,5.376662200197104,région flamande,limbourg (le),zonhoven,12.909132524605171,550.6074262310191,109.0,apartment,apartment,good,2,99.0,0,0.0,0,3.0,0.0,282.0,0.0
335000,1070,50.828980275263795,4.292904442200332,région de bruxelles-capitale,région de bruxelles-capitale,anderlecht,50.41040914513237,7066.0377358490605,62.0,apartment,apartment,excellent,3,118.0,1,0.0,0,3.0,0.0,6381.0,17.0
259000,9200,51.03696478515703,4.084093700934431,région flamande,flandre orientale (la),dendermonde,18.014199427784256,834.791572173574,107.0,apartment,service_flat,good,1,57.0,0,0.0,0,2.0,0.0,850.0,10.0
345000,4360,50.718706886537056,5.3547688508954465,région wallonne,liège,oreye,13.406156901688183,206.600877520301,105.0,house,house,good,4,187.0,0,0.0,0,3.0,0.0,54.0,41.0
499000,2930,51.309508592907214,4.5004250280853695,région flamande,antwerpen,brasschaat,16.81829997400572,997.152348549095,121.0,apartment,triplex,good,3,227.0,0,0.0,0,2.0,0.0,647.0,85.0
215000,8570,50.84340914962332,3.464043077530356,région flamande,flandre occidentale (la),anzegem,11.090573012939002,357.65647647927,108.0,house,house,renovation,3,83.0,0,0.0,0,3.0,0.0,168.0,0.0
1125000,2000,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,house,house,good,2,418.0,0,0.0,0,3.0,0.0,20886.0,0.0
178000,8710,50.91023075205403,3.358850342103825,région flamande,flandre occidentale (la),wielsbeke,6.312882225290984,462.62369696569,100.0,house,house,renovation,2,136.0,0,0.0,0,3.0,0.0,64.0,0.0
310000,2230,51.052403764130105,4.899473338402746,région flamande,antwerpen,herselt,9.704811969268095,283.319882735585,108.0,apartment,ground_floor,good,3,126.0,0,0.0,0,3.0,0.0,144.0,0.0
660000,5081,50.53704044788278,4.775332482316229,région wallonne,namur,la bruyère,11.549566891241577,176.29217678627,119.0,house,house,excellent,6,245.0,0,0.0,0,4.0,0.0,108.0,0.0
695000,6700,49.68523319258533,5.7415202000238965,région wallonne,luxembourg,arlon,21.846055573299264,262.979424677956,114.0,house,chalet,good,5,386.0,0,0.0,1,3.0,0.0,684.0,1284.0
340000,9000,51.053260703972086,3.720262345300755,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,apartment,apartment,good,2,72.0,0,0.0,0,2.0,0.0,12242.0,0.0
389900,9220,51.089266350478,4.120667785433801,région flamande,flandre orientale (la),hamme,13.735618689833295,630.443259785896,102.0,house,house,excellent,3,370.0,0,0.0,0,2.0,0.0,351.0,14.0
539000,9050,51.03750198876654,3.7710482317047225,région flamande,flandre orientale (la),gent,45.408517157090024,1708.80636822936,103.0,house,house,excellent,3,140.0,1,0.0,0,2.0,0.0,12242.0,30.0
485000,1410,50.70976366812478,4.403520554166193,région wallonne,brabant wallon (le),waterloo,29.056085762844816,1434.78744291812,127.0,apartment,penthouse,excellent,1,76.0,1,0.0,0,2.0,1.0,889.0,10.0
225000,1500,50.73071382505011,4.240277878728712,région flamande,brabant flamand (le),halle,20.706655710764174,946.925298320373,104.0,apartment,apartment,good,2,89.0,0,0.0,0,2.0,0.0,882.0,0.0
615000,1930,50.88338465440317,4.47820494125249,région flamande,brabant flamand (le),zaventem,20.776529610644566,1322.81262800591,102.0,house,house,excellent,4,235.0,1,0.0,0,3.0,0.0,762.0,200.0
99000,4000,50.59185028437595,5.577531125648646,région wallonne,liège,liège,73.12874786748255,2851.82092694799,81.0,apartment,flat_studio,excellent,1,31.0,0,0.0,0,2.0,0.0,14317.0,0.0
215000,2930,51.309508592907214,4.5004250280853695,région flamande,antwerpen,brasschaat,16.81829997400572,997.152348549095,121.0,apartment,apartment,renovation,2,111.0,0,0.0,0,2.0,0.0,647.0,0.0
179000,9660,50.804414751954994,3.7639609001757734,région flamande,flandre orientale (la),brakel,8.160286605188084,264.61104861814204,110.0,house,house,renovation,2,160.0,0,0.0,0,2.0,0.0,123.0,0.0
210000,5561,50.22314318428099,5.007105967209664,région wallonne,namur,houyet,14.27744549488713,42.1904211707838,92.0,house,bungalow,renovation,3,115.0,0,0.0,0,4.0,0.0,74.0,0.0
595000,1380,50.683720905648165,4.487230128604433,région wallonne,brabant wallon (le),lasne,15.354275250035217,298.491478560237,140.0,house,house,renovation,4,200.0,0,0.0,0,2.0,0.0,218.0,311.0
208000,8870,50.91131070183646,3.2046318970732175,région flamande,flandre occidentale (la),izegem,19.57094467444486,1140.12097289335,100.0,apartment,apartment,good,2,87.0,0,0.0,0,2.0,0.0,572.0,8.0
595000,1420,50.692382997024126,4.35823745489421,région wallonne,brabant wallon (le),braine-l'alleud,20.340574874570574,773.318325543831,117.0,house,house,good,5,320.0,1,0.0,0,2.0,0.0,823.0,30.0
210000,2950,51.33395441181101,4.443787769978329,région flamande,antwerpen,kapellen,15.693614570585272,746.375877922544,129.0,apartment,ground_floor,good,1,57.0,0,0.0,0,2.0,0.0,436.0,0.0
545000,8000,51.232646001171425,3.2071828570336303,région flamande,flandre occidentale (la),brugge,29.52389692080521,850.208400321997,110.0,house,house,good,4,312.0,0,0.0,0,2.0,0.0,3539.0,0.0
349000,9230,51.00236028375542,3.8707194000984635,région flamande,flandre orientale (la),wetteren,18.879821958456976,728.29406785572,106.0,house,house,good,3,161.0,0,0.0,0,2.0,0.0,509.0,0.0
765000,1800,50.93012891009888,4.428578360497885,région flamande,brabant flamand (le),vilvoorde,22.742122457582465,2199.23242639698,92.0,apartment,duplex,excellent,4,260.0,1,0.0,0,2.0,0.0,1079.0,12.0
360000,1501,50.73746200178331,4.262453273944151,région flamande,brabant flamand (le),halle,20.706655710764174,946.925298320373,104.0,house,house,excellent,3,130.0,0,0.0,0,3.0,0.0,882.0,0.0
995000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,house,house,excellent,4,249.0,1,0.0,0,3.0,0.0,803.0,0.0
479000,6110,50.37221819422906,4.377794034073585,région wallonne,hainaut (le),montigny-le-tilleul,28.498175722315352,665.843352226143,113.0,house,villa,good,2,151.0,0,0.0,0,4.0,0.0,289.0,0.0
365000,8430,51.17815500112932,2.8368380598056255,région flamande,flandre occidentale (la),middelkerke,19.944598337950136,251.206331264948,107.0,apartment,apartment,excellent,2,70.0,0,0.0,0,2.0,0.0,396.0,6.0
825000,9260,51.00798150472708,3.936369060878192,région flamande,flandre orientale (la),wichelen,12.632978723404255,518.68776134845,112.0,house,villa,excellent,5,322.0,0,0.0,0,4.0,1.0,152.0,0.0
397500,9420,50.916766900692416,3.965005574250437,région flamande,flandre orientale (la),erpe-mere,11.27873221339171,610.635283002413,115.0,house,house,excellent,3,135.0,1,0.0,0,2.0,0.0,237.0,75.0
1335000,8300,51.346651571344495,3.331958012765075,région flamande,flandre occidentale (la),knokke-heist,24.697053576920712,527.878757188906,150.0,apartment,apartment,excellent,2,76.0,1,0.0,0,4.0,0.0,803.0,0.0
259000,2140,51.2119968157408,4.444865773892291,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,70.0,0,0.0,0,2.0,0.0,20886.0,0.0
1149000,1630,50.76794587216992,4.345414125035608,région flamande,brabant flamand (le),linkebeek,25.032092426187422,1115.74772643126,122.0,house,house,excellent,6,396.0,0,0.0,1,4.0,0.0,117.0,0.0
425000,8500,50.81548648715903,3.276541129725285,région flamande,flandre occidentale (la),kortrijk,31.262495001999202,991.805423321235,103.0,apartment,apartment,excellent,2,129.0,0,0.0,0,2.0,0.0,2502.0,36.0
365000,2050,51.248447820724365,4.376134025032607,région flamande,antwerpen,antwerpen,38.33988974941212,2666.2549387733,87.0,apartment,apartment,good,2,95.0,0,0.0,0,2.0,0.0,20886.0,0.0
425000,8370,51.29837935392511,3.14160121764503,région flamande,flandre occidentale (la),blankenberge,31.56768325307651,1081.02201932326,102.0,apartment,apartment,good,2,115.0,0,1.0,0,2.0,0.0,649.0,0.0
419000,6640,49.911239171143,5.6089347598933355,région wallonne,luxembourg,vaux-sur-sûre,8.773329079598023,46.1914943443566,94.0,house,house,excellent,2,143.0,0,0.0,0,4.0,0.0,55.0,0.0
245000,5300,50.470976974644394,5.045737027703342,région wallonne,namur,andenne,19.867314719551565,327.336613744712,94.0,apartment,apartment,good,2,91.0,1,0.0,0,4.0,0.0,560.0,10.0
360000,9140,51.140756480974794,4.216570683439023,région flamande,flandre orientale (la),temse,14.486265229765596,779.8982333937059,106.0,apartment,ground_floor,excellent,2,140.0,0,0.0,0,3.0,0.0,453.0,70.0
1098000,9850,51.044421243003534,3.535967009652099,région flamande,flandre orientale (la),deinze,15.702315761694267,355.16631787008197,114.0,house,country_cottage,renovation,3,279.0,0,0.0,0,4.0,0.0,714.0,0.0
